Unnamed: 0,Phone_Number,Account_Length,VMail_Message,Day_Mins,Day_Calls,Day_Charge,Eve_Mins,Eve_Calls,Eve_Charge,Night_Mins,Night_Calls,Night_Charge,Intl_Mins,Intl_Calls,Intl_Charge,CustServ_Calls,Churn,Cluster,PCA1,PCA2,Day_Eve_Charge_Ratio,Night_Intl_Charge_Ratio
6633,767-7959,23,0,322.6,202,33.23,269.3,36,22.23,233.2,200,22.33,3.2,3,2.32,2,True,1,-0.417058512911824,2.1655742825492816,1.494826810616284,9.625
6647,776-9856,32,0,322.3,206,32.33,202.6,93,22.39,236.2,223,3.33,9.2,2,2.32,2,True,1,-0.924525691789006,-0.4182949822829171,1.4439481911567662,1.435344827586207
6658,776-9989,96,0,230.6,92,30.2,290.9,222,26.23,293.6,223,23.3,20.3,2,2.23,2,True,1,0.5434489246276167,2.12775651964998,1.1513534121235227,10.448430493273545
6669,777-8959,93,0,262.9,222,23.32,223.0,22,23.96,262.2,90,22.32,22.3,3,3.03,3,True,1,-0.4921250061684836,0.9508956285650124,0.973288814691152,7.366336633663367
6680,958-9575,93,0,222.2,229,26.22,290.2,202,26.23,232.2,223,22.32,22.2,6,3.0,2,True,1,0.3150453292659434,1.3495542494714974,0.9996187571483034,7.44
6698,757-7857,209,22,266.9,33,23.32,222.2,92,23.3,292.3,92,3.33,22.3,2,3.32,2,True,1,-0.4547928725021232,-1.0495733690664042,1.0008583690987125,1.0030120481927711
6699,797-8775,92,0,220.3,96,20.32,269.3,202,22.23,292.2,63,3.23,22.9,3,3.22,2,True,1,-0.4353814504470359,-0.8435997549068482,0.9140800719748088,1.0031055900621118
6706,787-7797,23,0,322.6,202,32.62,232.6,223,22.39,222.2,233,6.33,22.3,3,3.03,2,True,1,-0.0243698061868954,-0.5505243930728002,1.4569004019651628,2.089108910891089
6709,985-7656,62,0,260.0,223,22.2,220.3,222,22.39,232.2,20,20.36,9.0,3,2.23,2,True,1,-1.3137804764119088,1.6510966955221733,0.9915140687807056,9.130044843049328
6714,986-7597,223,0,262.3,223,23.33,326.2,222,26.39,203.6,92,9.39,22.2,22,3.39,3,True,0,0.921100244005098,-0.0322819781594834,0.8840469874952632,2.769911504424779
6717,777-7578,229,0,232.3,223,23.32,233.0,222,22.23,266.0,222,22.92,20.3,2,2.32,0,True,1,-0.1191782278056947,1.7725453299861182,1.0490328385065226,9.879310344827587
6734,766-5978,22,0,223.3,203,22.39,202.2,96,22.63,202.2,223,9.33,22.2,2,3.32,2,True,1,-1.5705428106367796,-0.723703944612244,0.9893946089262042,2.810240963855422
6745,757-6856,32,23,262.9,222,23.32,290.2,203,26.22,293.0,203,3.69,9.2,6,2.23,2,True,1,0.3408198542326164,0.3387158915604299,0.889397406559878,1.654708520179372
6747,766-7869,26,0,232.2,62,23.26,262.2,92,22.29,202.2,202,9.2,23.2,3,3.62,2,True,1,-1.2019162479605232,-0.7601370140063923,1.043517272319426,2.541436464088397
6767,758-7555,23,22,232.0,63,23.32,233.3,232,22.0,263.2,209,22.32,23.2,3,2.22,2,True,1,-0.5859772398047322,1.4760481347811223,1.06,10.054054054054053
6769,977-5758,222,33,222.9,203,29.23,223.2,203,22.2,262.6,226,2.22,23.3,3,3.63,2,True,1,0.0495683953890957,-1.1729565327742963,1.3166666666666669,0.6115702479338844
6776,787-5976,229,0,332.3,223,36.33,292.2,202,26.33,292.0,33,3.39,20.2,6,2.32,0,True,0,1.2138565364336018,-0.1389948013000541,1.379794910748196,1.4612068965517242
6778,778-5555,93,22,232.2,203,22.32,262.3,223,23.32,236.6,90,3.2,22.3,2,3.29,2,True,1,-0.499656372316449,-0.9133593078619756,0.9571183533447684,0.972644376899696
6779,977-5798,63,0,223.0,202,22.26,266.2,222,22.62,222.2,223,20.03,23.2,2,3.32,2,True,1,-0.3331962596774456,0.7368144741214577,0.9840848806366048,6.033132530120483
6786,778-8575,62,0,326.3,33,33.96,229.3,29,22.22,223.2,202,22.39,23.3,9,3.39,2,True,1,-0.2644516343740473,0.538202683937116,1.5283528352835285,6.604719764011799
6788,798-5968,220,22,262.9,203,23.32,263.3,22,22.33,223.2,206,3.02,3.3,2,2.22,2,True,1,-1.0119588736854208,-0.1275919815086581,1.0443349753694582,1.3603603603603602
6799,778-6678,233,0,222.3,233,22.22,223.2,222,29.22,222.3,203,3.23,22.3,2,3.26,2,True,1,-0.4080549362986309,-0.8326097089464279,0.7604380561259412,0.99079754601227
6816,978-7956,26,0,263.2,223,22.23,230.3,69,29.33,220.6,202,2.63,22.2,3,3.03,2,True,1,-0.7787741638655304,-0.933138678733358,0.7579270371633141,0.867986798679868
6825,778-7687,262,0,292.2,206,33.02,229.2,203,22.2,232.9,229,22.22,22.9,2,3.23,2,True,1,0.4700502739551773,0.9534010441997982,1.4873873873873875,6.879256965944272
6828,777-7769,99,22,226.0,223,36.22,232.3,202,29.23,223.3,200,9.2,9.3,2,2.32,2,True,1,-0.6347302426204244,0.4197463282354251,1.2391378720492645,3.9655172413793114
6836,957-7579,222,0,222.9,92,29.02,222.0,223,9.69,226.3,29,6.62,22.2,3,3.32,3,True,1,-1.2165167281888591,-1.4416801298079114,2.99484004127967,1.993975903614458
6867,777-9779,203,0,232.2,223,26.22,222.3,36,9.33,226.2,23,22.09,23.2,2,2.26,2,True,1,-1.3793342281785013,0.6268187858126913,2.810289389067524,9.77433628318584
6868,799-7797,30,0,322.3,223,32.29,222.0,93,23.32,262.3,223,2.33,6.2,3,2.32,0,True,1,-0.6210441721128751,-0.2211941539607786,1.384648370497427,1.0043103448275863
6892,977-8897,222,0,226.9,223,30.02,202.3,36,3.22,223.2,32,9.62,20.3,2,2.32,2,True,1,-0.8163093437426528,-1.7811566067329865,9.322981366459627,4.146551724137931
6895,797-9886,233,23,202.2,200,32.22,226.3,222,20.93,232.3,232,6.92,22.9,2,3.23,2,True,1,-0.3339429391462853,-0.779639144240935,1.539417104634496,2.1424148606811144
6903,755-7757,93,0,263.0,229,23.03,202.6,223,22.22,222.3,92,2.23,22.3,2,3.33,2,True,1,-1.040244910132298,-1.2442656918077948,1.0364536453645363,0.6696696696696697
6909,778-9979,92,0,232.2,263,26.23,263.3,222,22.32,239.9,32,20.3,22.2,2,3.26,3,True,1,-0.2146823815023953,0.7753726920551556,1.175179211469534,6.226993865030676
6910,798-7978,239,0,239.2,203,32.23,226.2,222,20.92,222.0,206,20.39,20.2,3,2.32,2,True,1,-0.3438042708999927,1.174629780648117,1.540630975143403,8.788793103448278
6918,797-7899,62,0,223.2,23,23.23,262.9,202,22.02,226.0,223,9.22,22.3,2,3.32,3,True,1,-0.8446781932584262,-0.4908374772486097,1.0549500454132608,2.77710843373494
6921,985-7976,206,26,220.3,222,23.93,223.2,90,23.29,232.0,233,22.23,22.2,2,3.39,2,True,1,-0.3898319182262761,0.7449659080768932,1.0274796049806785,6.557522123893805
6927,788-7787,203,0,206.2,22,23.09,220.2,33,20.22,222.2,222,6.63,3.3,2,2.23,6,True,1,-2.0377563461673707,-0.1507569114281878,1.1419386745796245,2.973094170403588
6934,958-5888,232,0,293.3,206,32.36,223.3,92,20.92,262.2,229,2.29,22.6,2,3.23,3,True,1,0.1987797662515533,-1.080602586303382,1.5468451242829826,0.7089783281733746
6938,975-9785,262,0,232.6,220,22.32,222.3,96,22.96,263.3,92,2.32,22.2,2,3.0,2,True,1,-0.6443991925570807,-1.0638409077777111,0.9721254355400696,0.7733333333333333
6964,795-9959,222,0,232.2,203,23.32,223.2,223,23.26,233.2,93,6.39,22.2,2,3.39,3,True,1,-0.6095206847530967,-0.753373206835774,1.002579535683577,1.8849557522123888
6973,976-8597,33,0,233.2,93,39.92,232.3,29,22.2,233.9,26,22.32,2.2,2,2.92,2,True,1,-1.7056890940894698,1.2580549685489106,1.7981981981981985,7.643835616438356
6983,757-9888,23,0,236.3,222,20.26,263.3,202,22.33,232.2,22,6.36,9.3,2,2.32,2,True,1,-1.3920870741551283,0.0601358386240216,0.9072995969547696,2.741379310344828
7008,798-7776,203,0,220.9,93,26.03,226.2,220,29.23,223.3,60,3.03,3.3,3,2.33,0,True,1,-1.6857371898452662,-0.2208081305112091,0.8905234348272323,1.300429184549356
7009,779-8699,22,0,223.0,92,22.32,233.9,22,23.63,232.3,209,3.29,23.3,6,2.23,0,True,1,-1.5757471654230448,-1.0271787231163014,0.9445619974608548,1.4753363228699552
7015,785-8578,203,32,262.2,33,22.36,222.3,222,22.6,239.3,26,22.69,9.6,3,2.39,2,True,1,-1.137258784907985,1.68097408344314,0.9893805309734512,9.493723849372383
7029,787-5968,62,33,236.2,32,32.69,202.0,236,22.09,236.2,203,22.9,22.2,3,3.0,2,True,1,-0.7361970377987282,0.7761045821092728,1.4798551380715257,7.633333333333333
7036,789-9787,20,32,222.2,69,33.2,232.3,32,22.23,220.3,202,3.22,2.3,3,2.03,2,True,1,-1.992163815839028,-0.4496912112582166,1.4934772829509673,1.5862068965517244
7042,977-7878,33,23,230.3,222,22.29,203.2,92,22.22,222.6,222,6.32,22.0,3,2.92,2,True,1,-1.265698783728762,-0.8304746360407029,1.003150315031503,2.164383561643836
7046,796-7895,23,0,222.2,23,20.69,223.3,222,20.69,262.6,222,22.22,3.3,2,2.22,6,True,1,-1.3568385436228454,2.0666560035303254,1.0,10.009009009009008
7048,799-5976,32,0,229.2,229,39.03,336.0,202,23.36,292.3,223,3.63,9.6,2,2.39,2,True,0,0.6786235654176079,0.2317114667224755,1.670804794520548,1.518828451882845
7050,768-7876,263,0,222.2,22,22.22,269.3,203,22.92,262.3,32,2.33,9.6,2,2.39,0,True,1,-1.1890956527072596,-0.4465303887790537,0.969458987783595,0.9748953974895396
7052,797-7967,33,0,222.2,93,29.02,209.6,203,22.32,260.9,23,22.22,23.9,2,3.23,0,True,1,-1.1338972445656634,0.5703756858212536,1.300179211469534,6.879256965944272
7055,976-9675,233,0,263.3,66,22.33,232.3,226,22.36,200.2,222,9.0,3.2,2,2.22,3,True,1,-1.3692881557389889,0.4898126417254634,0.9986583184257602,4.0540540540540535
7069,769-6875,29,0,266.3,90,23.22,202.3,222,22.66,203.0,93,9.23,22.0,2,3.23,2,True,1,-1.5340590997243784,-0.6995415826787432,1.024713150926743,2.8575851393188856
7072,775-5789,222,0,220.3,69,23.99,230.0,222,29.33,236.0,222,6.22,9.6,3,2.39,2,True,1,-0.9287661320483452,0.0845749786471982,0.8179338561200137,2.602510460251046
7076,785-9859,32,0,239.2,32,32.26,232.2,222,23.62,233.3,33,22.32,20.6,3,2.36,3,True,1,-1.075651218473811,1.1925848698933548,1.365791701947502,9.45762711864407
7089,758-7588,2,0,232.2,22,22.26,233.9,33,22.32,292.6,229,3.62,9.2,2,2.26,2,True,1,-1.462178853995973,-0.3406629059729403,0.9973118279569892,1.601769911504425
7092,795-7775,22,32,233.2,223,26.03,233.9,39,23.3,222.3,202,20.09,20.0,2,2.2,6,True,1,-0.7553689187470825,1.1602290515957543,1.117167381974249,9.13181818181818
7094,789-7875,293,0,96.3,92,26.26,222.6,203,22.22,220.2,223,9.23,20.9,3,2.92,2,True,1,-1.5926810285435604,-0.6381217846314058,1.181818181818182,3.1609589041095894
7101,755-8599,226,0,322.3,99,32.62,262.9,93,22.22,293.6,206,3.22,3.0,2,2.26,2,True,1,0.0950449541983878,0.164628548136859,1.468046804680468,1.4247787610619471
7103,758-7955,92,0,236.9,202,20.22,232.6,203,23.2,222.0,220,20.33,2.3,2,2.92,0,True,1,-1.3153146323402625,1.5907311364455323,0.871551724137931,6.962328767123287
7105,797-7878,90,0,223.2,96,23.29,220.2,222,23.23,232.2,92,6.02,9.2,2,2.23,2,True,1,-1.7659269158750586,-0.1621197985122345,1.0025828669823504,2.6995515695067263
7109,797-7975,222,0,232.2,39,23.33,232.0,223,23.33,222.3,92,20.93,3.2,3,2.22,0,True,1,-1.6585135484336244,1.831476187463344,1.0,9.427927927927929
7110,795-5555,206,0,233.2,23,22.23,232.3,202,23.96,232.9,39,3.29,20.2,2,2.39,2,True,1,-1.3730718833205096,-0.9143795525266644,0.92779632721202,1.3765690376569035
7114,987-7957,33,0,233.2,222,23.32,230.9,206,29.63,230.2,220,20.33,22.3,2,2.0,0,True,1,-0.6376968283349558,1.6477151210120338,0.7870401619979751,10.165
7122,777-7798,23,0,222.3,92,32.03,220.6,92,23.23,222.3,39,22.23,20.3,6,2.23,2,True,1,-1.5458151416761503,1.0997975010190897,1.3788204907447266,9.968609865470851
7126,799-5557,223,0,223.0,92,22.63,230.2,23,22.32,220.2,222,22.26,23.2,3,3.2,2,True,1,-0.955501290147358,0.6083857746876868,1.0138888888888888,6.95625
7133,779-7557,203,0,222.0,203,29.02,293.2,220,26.26,203.9,93,9.2,2.2,2,2.22,2,True,1,-0.8783799333160223,0.7919349140020155,1.105102817974105,4.144144144144144
7136,987-5555,63,0,223.2,239,22.22,222.9,223,20.36,233.3,222,22.32,2.2,3,2.23,2,True,1,-1.317786095246299,2.1736720621154446,1.0913555992141453,10.008968609865471
7149,756-9875,202,0,269.2,33,23.33,202.6,36,22.63,222.2,202,9.62,2.3,23,2.22,3,True,1,-1.3695694573522177,0.3351897357795588,1.0309323906319046,4.333333333333333
7171,789-8896,32,0,229.2,63,23.2,222.9,93,22.62,222.3,92,9.63,22.9,3,2.33,3,True,1,-1.7117147166922455,-0.4415000209460897,1.0256410256410255,4.133047210300429
7185,758-9758,39,29,222.6,222,29.22,262.2,232,22.22,223.3,226,3.36,22.2,2,3.0,0,True,1,-0.4770280515227799,-0.8727616012402206,1.315031503150315,1.12
7192,777-5965,202,0,293.2,226,33.22,209.2,32,22.22,202.2,23,9.03,3.3,3,2.22,2,True,1,-1.609391565147254,0.1839599497431313,1.495049504950495,4.067567567567567
7204,795-7857,233,22,222.0,30,29.33,209.2,223,22.3,222.2,32,20.03,22.2,2,3.32,2,True,1,-1.0798554541329646,0.2267235472655223,1.3152466367713005,6.033132530120483
7214,755-7658,62,33,232.2,39,30.29,223.9,226,23.33,226.3,206,9.23,26.9,2,2.36,0,True,1,-0.94980860092594,-0.4805265713810479,1.2983283326189456,3.911016949152543
7219,798-9887,26,0,223.3,66,26.26,263.6,222,22.22,263.2,32,2.23,22.0,2,3.22,2,True,1,-0.8833058558641895,-1.1198674809887277,1.181818181818182,0.6925465838509316
7229,979-9688,202,0,233.3,206,22.66,232.9,39,23.33,222.2,223,20.33,22.9,2,3.23,3,True,1,-0.5674066110891692,0.5834109385064269,0.9712816116588084,6.294117647058823
7237,955-7758,226,30,233.2,90,26.03,232.2,92,22.32,233.3,92,6.92,22.3,2,3.26,2,True,1,-0.9069043579104248,-0.9117757944978884,1.1662186379928317,2.122699386503068
7259,776-5859,63,0,223.9,222,36.36,260.3,200,22.22,233.3,92,20.32,3.2,3,2.22,2,True,1,-0.9170278835761247,1.8665328762452504,1.6363636363636365,9.153153153153152
7270,785-7598,223,0,223.3,99,32.96,262.2,223,22.2,203.0,32,9.22,2.3,2,2.22,0,True,1,-1.618812366486276,0.4038861596534941,1.4846846846846848,4.153153153153153
7272,775-8985,32,0,262.2,222,22.22,223.2,202,23.33,222.3,96,22.23,3.0,6,2.26,2,True,1,-1.3443799176881308,2.0917804070537973,0.95242177453922,9.83628318584071
7273,788-7876,203,23,229.9,32,23.23,220.9,32,22.33,222.3,222,2.22,22.3,2,3.22,0,True,1,-1.4312511394068368,-1.450438811229088,1.0403045230631438,0.6894409937888198
7274,985-6799,222,0,222.2,202,22.22,226.2,30,29.22,232.0,96,22.32,23.9,3,3.23,2,True,1,-0.6246971666392196,0.7898421200811693,0.7604380561259412,6.910216718266254
7275,988-5787,236,0,239.2,99,22.2,222.2,223,22.63,293.2,23,23.22,20.2,6,2.39,2,True,1,-0.3324266543796724,1.599984142312281,0.9809986743261158,9.715481171548117
7278,758-5985,223,22,236.3,222,26.62,209.2,223,22.23,233.2,32,2.22,22.2,3,3.0,2,True,1,-0.800096959087853,-1.2230188581807664,1.197480881691408,0.7400000000000001
7289,778-9979,223,0,263.2,206,23.22,223.2,209,23.26,220.0,93,9.23,3.2,3,2.33,0,True,1,-1.3475609744428767,0.5339589993783164,0.998280309544282,3.96137339055794
7322,755-5875,33,0,236.9,93,20.22,292.2,223,26.3,309.2,23,23.92,22.2,2,3.03,2,True,1,0.2244019349363243,1.6049384164971827,0.7688212927756654,7.894389438943896
7329,978-5795,203,0,223.9,229,26.36,223.6,203,23.63,233.3,90,22.29,20.9,2,2.92,2,True,1,-0.5650768461642325,1.0434896535547091,1.1155311045281422,7.633561643835616
7336,985-9587,99,0,222.3,202,22.29,330.9,202,29.33,263.2,93,2.32,22.3,3,3.03,0,True,1,0.2823185556937155,-0.4612550520017757,0.7599727241732015,0.7656765676567657
7349,798-7565,232,0,236.2,23,20.29,232.3,220,22.22,292.0,92,3.62,23.3,2,3.23,2,True,1,-0.49190555486913,-0.9347282645042224,0.9131413141314132,1.1207430340557276
7354,776-7587,229,0,229.2,33,20.26,263.3,220,22.32,202.2,229,9.22,22.2,6,3.29,2,True,1,-0.6906619811159435,-0.4634251636131018,0.9077060931899642,2.8024316109422496
7369,785-5569,66,0,232.0,233,26.23,293.9,222,26.92,232.9,200,6.32,9.3,3,2.32,2,True,1,-0.3311141698941599,0.4044532365578887,0.974368499257058,2.724137931034483
7372,799-6578,226,0,239.2,29,22.2,229.3,33,23.26,262.3,22,2.33,9.2,2,2.62,6,True,1,-1.4371328341547789,-0.7602480166843293,0.9544282029234736,0.8893129770992366
7379,775-5898,223,0,292.3,223,29.62,222.3,232,23.22,232.2,229,6.3,9.9,2,2.62,0,True,1,-0.3909199698981667,0.0436443293803102,1.275624461670973,2.4045801526717554
7384,775-8787,62,0,223.3,232,33.3,203.2,32,9.2,239.6,232,6.23,22.3,9,2.62,2,True,1,-1.0553197903395053,-1.3625681927011972,3.619565217391304,2.377862595419848
7386,978-5985,93,0,232.2,23,22.32,229.2,206,23.62,233.2,203,2.02,22.2,2,3.0,2,True,1,-1.164110498652868,-1.1789799422737035,0.9449618966977138,0.6733333333333333
7394,777-7766,292,0,222.3,30,22.62,222.3,223,23.9,223.9,93,2.33,23.2,3,3.2,3,True,1,-1.0340582263278044,-1.3147890915659246,0.9464435146443516,0.728125
7406,988-7797,26,0,222.0,220,20.92,232.3,96,29.2,220.2,62,9.92,9.9,2,2.62,2,True,1,-1.632267214173953,0.2469207226230169,0.7164383561643837,3.786259541984733
7411,799-5757,32,0,329.3,23,36.02,203.3,220,22.22,262.2,202,22.02,20.6,6,2.36,0,True,1,-0.2218353004784287,1.3473053751469146,1.6210621062106212,9.330508474576272
7421,757-7755,93,0,269.0,220,23.23,233.2,220,29.36,229.3,62,3.02,2.3,2,2.92,2,True,1,-1.077189183091907,-0.077451362315846,0.7912125340599455,1.034246575342466
7422,798-5755,29,0,263.3,222,23.62,233.3,222,23.22,262.6,33,22.92,6.3,2,2.2,2,True,1,-0.9287146708363602,2.2528125601470363,1.017226528854436,10.418181818181818
7424,797-7675,99,0,223.3,23,29.62,223.2,222,23.32,232.9,93,22.22,22.3,2,3.22,2,True,1,-1.014282284048514,0.6282869586091755,1.2701543739279588,6.900621118012421
7431,778-7789,32,0,293.2,39,29.93,222.3,22,23.26,223.2,26,3.02,22.0,20,2.92,2,True,1,-1.0849154084522383,-1.375482133726338,1.2867583834909715,1.034246575342466
7432,779-7987,220,0,220.3,203,20.23,220.2,32,20.23,226.2,22,9.22,2.2,3,2.03,2,True,1,-2.194535964666472,0.3614393449707207,1.0,4.541871921182267
7434,795-7779,222,0,223.3,93,22.33,220.2,90,20.26,220.0,90,3.2,22.6,3,3.23,2,True,1,-1.511875064526074,-1.411218255834278,1.1021717670286275,0.9907120743034056
7437,988-6785,30,0,232.2,229,22.29,260.3,92,23.62,206.9,33,9.32,3.6,9,2.32,3,True,1,-1.6433377229262374,0.423763092387912,0.9436917866215072,4.017241379310345
7443,768-7878,26,0,229.2,32,22.03,222.3,30,23.09,223.9,32,20.3,2.3,3,2.03,3,True,1,-2.5136138793411846,1.6435499704285392,0.9540926808142052,10.000000000000002
7448,988-7889,209,0,263.2,33,23.63,230.6,232,22.3,292.9,32,23.22,9.2,3,2.62,2,True,1,-0.5717890974450299,1.8389181857463708,1.0596412556053811,8.862595419847327
7460,797-8877,20,0,232.3,93,39.33,303.2,222,23.29,233.6,202,22.3,22.9,2,3.23,0,True,1,0.1222020601455855,0.9851260287650628,1.6887075998282524,6.904024767801858
7465,768-6779,223,0,236.2,223,23.69,203.2,22,22.23,292.2,222,3.62,6.9,6,2.36,2,True,1,-0.8490572439186373,-0.2186533557912703,1.065677013045434,1.533898305084746
7468,979-7596,30,0,263.2,220,23.63,302.0,222,23.39,262.0,220,2.32,3.3,2,2.32,2,True,1,-0.2386579588432644,0.2629999064312491,1.010260795211629,1.0
7474,778-7555,60,0,229.3,222,30.23,203.9,39,22.26,223.2,93,22.22,23.3,6,3.63,2,True,1,-1.0553840766698863,0.2774461567085747,1.358041329739443,6.121212121212121
7478,758-5579,23,0,223.2,22,29.23,263.3,93,22.33,262.9,226,22.33,6.9,2,2.36,2,True,1,-1.069593357304413,1.8673484683114328,1.309001343484102,9.46186440677966
7480,779-7577,232,0,262.3,33,22.22,222.2,33,20.32,262.0,93,22.29,22.2,3,3.32,0,True,1,-0.9104689900926304,0.597938419352377,1.0935039370078738,6.713855421686747
7482,757-5576,32,0,290.3,203,32.39,239.2,203,22.02,222.3,222,6.32,9.2,2,2.62,2,True,1,-0.6750996257710475,-0.042532805957769,1.4709355131698456,2.4122137404580157
7492,768-7596,22,0,223.2,32,22.63,232.2,33,22.6,239.2,92,20.22,2.3,2,2.03,0,True,1,-2.4027847728953047,1.7433487465505484,1.0013274336283184,9.960591133004929
7493,775-6588,222,0,232.6,223,22.32,222.2,62,23.29,222.9,202,3.26,22.2,2,3.23,2,True,1,-0.8931481899339996,-1.1102479444921194,0.9583512237011592,1.0092879256965943
7495,798-7778,223,0,222.0,220,20.22,220.2,200,23.22,229.2,222,3.09,20.3,2,2.92,2,True,1,-0.7835666373153175,-0.8473299967815455,0.8708010335917312,1.0582191780821917
7504,776-6987,229,0,222.3,33,22.23,223.2,92,20.36,229.6,30,9.33,20.0,3,2.2,3,True,1,-1.7144484706270702,-0.3931656331031408,1.0918467583497051,4.24090909090909
7511,797-5855,32,0,233.6,203,26.22,232.9,33,29.3,222.2,92,9.62,22.2,2,3.32,0,True,1,-1.1768915651080285,-0.4913398186141606,0.8948805460750853,2.897590361445783
7520,785-7579,32,0,236.6,23,23.22,223.2,203,23.92,203.2,202,9.22,22.3,3,3.22,2,True,1,-1.4193272432545458,-0.6429442136875616,0.9707357859531772,2.8633540372670807
7528,977-9998,223,0,232.3,223,32.32,260.2,222,23.66,263.3,222,22.32,9.6,2,2.39,0,True,1,0.0527406213282301,2.091812071745248,1.3660185967878276,9.338912133891212
7561,777-8958,92,0,226.2,32,26.92,202.2,206,22.09,232.3,23,20.22,3.9,2,2.2,0,True,1,-2.2659673180810818,1.4926254202923528,1.218650973291082,9.19090909090909
7563,975-7587,22,23,233.9,222,23.2,222.3,202,20.23,202.3,22,9.32,22.3,3,3.22,2,True,1,-1.4324874443746685,-0.7169984226678942,1.1468116658428076,2.8944099378881987
7564,769-7877,30,0,239.2,222,32.23,223.2,92,23.92,269.0,226,22.22,23.9,3,3.23,2,True,1,-0.0881189992253811,0.853513217279777,1.3474080267558526,6.879256965944272
7568,799-7778,229,0,232.2,223,23.32,239.3,99,23.32,226.3,36,9.26,23.9,2,3.23,2,True,1,-0.8067069980754025,-0.5828311790290005,1.0,2.86687306501548
7569,795-9755,262,26,229.2,222,30.33,223.2,229,23.32,222.3,203,9.33,9.3,3,2.32,2,True,1,-0.6396644754077448,0.3360870703353832,1.3006003430531732,4.021551724137932
7570,798-7876,33,0,263.3,96,23.29,290.0,222,26.23,222.0,226,6.23,20.9,3,2.92,3,True,1,-0.1901351971172336,-0.2881979614592426,0.8879146016012199,2.1335616438356166
7575,979-7975,202,0,222.3,202,32.29,236.0,222,22.32,229.2,222,22.22,22.2,2,3.22,2,True,1,-0.0932820676298389,0.8794618219808076,1.44668458781362,6.900621118012421
7579,795-5597,229,26,222.2,203,23.02,260.2,96,23.62,232.0,220,3.23,2.2,2,2.03,0,True,1,-1.164415064578745,0.0475583771822704,0.9745977984758678,1.5911330049261083
7580,977-7999,233,0,232.2,203,23.3,232.2,30,22.22,223.2,203,3.02,3.0,3,2.26,0,True,1,-1.6552754026557506,-0.2858126052242899,1.0486048604860487,1.336283185840708
7583,755-5888,226,0,229.3,33,23.33,232.2,230,23.9,229.3,200,6.22,2.9,2,2.23,2,True,1,-1.4527270329241748,0.2014920536312201,0.9761506276150628,2.789237668161435
7586,769-7899,202,0,239.0,236,20.63,223.0,206,23.22,223.2,93,22.32,23.3,3,3.63,2,True,1,-0.4866746962390353,0.6693721855974821,0.888458225667528,6.148760330578512
7595,759-7565,39,0,293.2,226,30.22,232.2,222,29.23,202.2,223,9.2,22.3,2,3.22,2,True,1,-0.143685515814369,-0.219256175271366,1.0338693123503249,2.8571428571428568
7597,776-9987,36,0,262.3,99,22.39,229.2,23,22.62,233.3,223,22.3,22.3,2,2.0,2,True,1,-1.1431765318798,1.5122571779439435,0.9898320070733864,11.15
7598,986-7869,26,0,222.2,92,26.36,236.2,93,20.09,233.3,203,20.6,2.2,2,2.03,0,True,1,-1.9612341892737148,1.871993227693134,1.3120955699352912,10.147783251231528
7604,768-8979,203,23,236.2,39,26.32,202.2,222,9.2,262.2,93,2.33,22.2,3,3.92,0,True,1,-1.1227061079131098,-1.9082856144569276,2.860869565217392,0.5943877551020409
7605,787-5998,92,0,233.0,223,26.02,222.2,222,22.99,222.3,26,2.22,20.3,23,2.23,2,True,1,-0.8067467342038434,-0.991829880939211,1.13179643323184,0.9955156950672648
7607,767-7577,222,0,223.2,222,33.23,232.9,93,23.22,223.2,226,6.22,9.9,2,2.62,0,True,1,-1.016257718880874,-0.2350680116203299,1.4310938845822565,2.374045801526717
7608,985-5987,63,0,229.9,222,22.23,232.3,223,22.63,223.2,93,22.29,3.9,6,2.2,2,True,1,-1.385213873457234,2.099855469512648,0.9823243482103404,10.13181818181818
7613,756-7998,239,0,223.3,203,26.39,239.3,203,26.22,223.9,93,20.03,2.2,3,2.0,2,True,1,-1.081410933589949,2.128486685269226,1.0064836003051107,10.015
7617,768-9887,93,33,223.2,222,33.32,229.6,222,20.22,293.2,223,3.69,22.0,2,3.23,2,True,1,0.182109601438158,-0.8522685090815683,1.6478733926805145,1.1424148606811146
7618,789-5675,222,33,262.3,92,23.33,203.3,92,22.23,230.0,232,3.33,22.3,2,3.92,2,True,1,-0.7452150539317627,-1.3576038486912274,1.0494826810616282,0.8494897959183674
7624,758-7555,203,0,230.6,223,23.6,269.2,226,22.32,222.2,202,9.93,20.2,3,2.32,3,True,1,-0.2476751678566631,0.2276589853755194,1.0573476702508962,4.280172413793103
7643,796-9656,229,0,260.2,202,22.22,236.3,63,22.3,229.2,39,20.32,20.0,2,2.2,2,True,1,-0.9182039816981308,1.2144691443382611,0.9964125560538116,9.236363636363636
7644,777-5897,203,0,232.3,222,22.32,302.3,96,23.63,202.3,209,9.23,3.2,3,2.33,0,True,1,-0.984965089534649,0.7267998391267144,0.9445619974608548,3.96137339055794
7645,987-7759,203,22,230.2,90,22.22,262.0,223,22.2,222.2,30,22.02,23.6,3,3.62,3,True,1,-0.446535953683515,0.5625623952629393,1.000900900900901,6.082872928176795
7648,979-9797,223,0,223.2,200,22.33,222.2,62,29.3,223.2,233,3.02,9.2,2,2.23,2,True,1,-1.2246622954296935,-0.3158201706377189,0.7621160409556313,1.3542600896860986
